"transaction_id","transaction_date","transaction_time","store_id","store_location","product_id","transaction_qty","unit_price","Total_Bill","product_category","product_type","product_detail","Size","Month Name","Day Name","Hour","Month","Day of Week"
"133022","17-06-2023","06:09:10","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Saturday","6","6","5"
"133040","17-06-2023","06:26:01","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Saturday","6","6","5"
"133424","17-06-2023","09:14:36","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Saturday","9","6","5"
"134056","17-06-2023","17:51:29","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Saturday","17","6","5"
"134364","18-06-2023","07:58:49","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","7","6","6"
"134590","18-06-2023","09:24:37","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","9","6","6"
"134673","18-06-2023","09:51:53","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","9","6","6"
"135082","18-06-2023","13:51:04","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","13","6","6"
"135084","18-06-2023","13:56:13","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","13","6","6"
"135111","18-06-2023","14:24:11","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","14","6","6"
"135451","19-06-2023","06:34:33","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","6","6","0"
"135763","19-06-2023","08:20:53","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","8","6","0"
"135767","19-06-2023","08:21:37","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","8","6","0"
"135947","19-06-2023","09:22:24","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","9","6","0"
"136326","19-06-2023","12:16:04","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","12","6","0"
"136348","19-06-2023","12:26:39","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","12","6","0"
"137102","20-06-2023","09:03:05","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","9","6","1"
"137191","20-06-2023","09:30:28","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","9","6","1"
"137203","20-06-2023","09:33:45","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","9","6","1"
"137559","20-06-2023","12:33:53","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","12","6","1"
"137761","20-06-2023","16:19:39","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","16","6","1"
"138055","21-06-2023","08:10:31","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Wednesday","8","6","2"
"138327","21-06-2023","09:30:13","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Wednesday","9","6","2"
"138696","21-06-2023","11:58:15","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Wednesday","11","6","2"
"138901","21-06-2023","15:40:56","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Wednesday","15","6","2"
"139787","22-06-2023","12:45:16","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Thursday","12","6","3"
"139898","22-06-2023","14:34:49","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Thursday","14","6","3"
"140127","22-06-2023","17:31:33","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Thursday","17","6","3"
"140281","23-06-2023","06:38:47","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","6","6","4"
"140482","23-06-2023","08:14:14","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","8","6","4"
"140505","23-06-2023","08:28:04","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","8","6","4"
"140588","23-06-2023","09:10:25","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","9","6","4"
"140595","23-06-2023","09:14:25","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","9","6","4"
"140674","23-06-2023","09:45:15","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","9","6","4"
"140719","23-06-2023","10:11:25","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","10","6","4"
"140772","23-06-2023","10:34:18","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","10","6","4"
"142070","24-06-2023","11:59:45","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Saturday","11","6","5"
"142688","25-06-2023","06:53:34","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","6","6","6"
"143375","25-06-2023","13:13:04","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Sunday","13","6","6"
"143862","26-06-2023","06:55:47","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","6","6","0"
"144091","26-06-2023","08:40:08","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","8","6","0"
"144251","26-06-2023","09:43:53","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","9","6","0"
"144615","26-06-2023","13:59:30","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Monday","13","6","0"
"145649","27-06-2023","10:57:04","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","10","6","1"
"145803","27-06-2023","13:02:33","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","13","6","1"
"145961","27-06-2023","15:24:26","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","15","6","1"
"146085","27-06-2023","17:04:13","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Tuesday","17","6","1"
"148376","30-06-2023","06:27:46","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","6","6","4"
"148743","30-06-2023","09:24:37","5","Lower Manhattan","84","1","0.8","0.8","Flavours","Regular syrup","Chocolate syrup","Not Defined","June","Friday","9","6","4"
"121102","07-06-2023","09:10:06","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"121432","07-06-2023","11:08:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","11","6","2"
"121711","07-06-2023","16:17:54","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","16","6","2"
"121930","08-06-2023","07:03:37","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","7","6","3"
"121968","08-06-2023","07:26:32","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","7","6","3"
"122198","08-06-2023","09:00:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","9","6","3"
"122244","08-06-2023","09:19:53","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","9","6","3"
"122745","08-06-2023","13:58:35","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","13","6","3"
"123106","08-06-2023","19:10:22","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","19","6","3"
"123186","09-06-2023","06:53:04","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","6","6","4"
"123243","09-06-2023","07:19:30","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","7","6","4"
"123657","09-06-2023","09:47:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","9","6","4"
"123692","09-06-2023","09:56:25","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","9","6","4"
"123766","09-06-2023","10:18:50","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","10","6","4"
"123960","09-06-2023","11:47:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","11","6","4"
"124314","09-06-2023","18:39:32","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","18","6","4"
"124578","10-06-2023","07:37:09","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Saturday","7","6","5"
"124870","10-06-2023","09:29:25","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Saturday","9","6","5"
"125035","10-06-2023","10:16:30","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Saturday","10","6","5"
"125222","10-06-2023","12:15:57","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Saturday","12","6","5"
"125678","11-06-2023","06:53:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","6","6","6"
"125705","11-06-2023","07:05:20","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","7","6","6"
"125993","11-06-2023","08:53:06","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","8","6","6"
"126056","11-06-2023","09:12:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","9","6","6"
"126144","11-06-2023","09:52:03","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","9","6","6"
"126549","11-06-2023","14:27:44","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","14","6","6"
"127025","12-06-2023","07:52:33","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","7","6","0"
"127557","12-06-2023","12:23:13","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","12","6","0"
"127948","12-06-2023","19:11:38","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","19","6","0"
"128209","13-06-2023","08:30:02","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","8","6","1"
"128416","13-06-2023","09:24:24","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","9","6","1"
"128469","13-06-2023","09:38:10","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","9","6","1"
"128602","13-06-2023","10:17:34","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","10","6","1"
"128606","13-06-2023","10:19:59","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","10","6","1"
"128622","13-06-2023","10:27:38","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","10","6","1"
"129225","13-06-2023","19:50:56","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","19","6","1"
"129337","14-06-2023","08:08:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","8","6","2"
"129343","14-06-2023","08:09:41","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","8","6","2"
"129664","14-06-2023","09:28:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"129668","14-06-2023","09:29:16","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"129757","14-06-2023","09:49:58","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"129853","14-06-2023","10:13:16","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","10","6","2"
"129969","14-06-2023","10:43:36","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","10","6","2"
"131794","16-06-2023","07:15:58","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","7","6","4"
"131797","16-06-2023","07:17:45","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","7","6","4"
"132103","16-06-2023","08:59:00","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","8","6","4"
"132325","16-06-2023","10:13:12","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","10","6","4"
"132366","16-06-2023","10:26:05","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","10","6","4"
"132416","16-06-2023","10:42:20","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","10","6","4"
"133605","17-06-2023","10:20:46","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Saturday","10","6","5"
"134012","17-06-2023","17:10:38","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Saturday","17","6","5"
"135489","19-06-2023","06:51:59","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","6","6","0"
"135492","19-06-2023","06:52:28","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","6","6","0"
"136093","19-06-2023","10:17:33","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","10","6","0"
"136709","19-06-2023","18:55:54","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","18","6","0"
"137713","20-06-2023","15:29:17","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","15","6","1"
"137715","20-06-2023","15:31:24","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","15","6","1"
"137936","20-06-2023","20:11:30","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","20","6","1"
"138274","21-06-2023","09:17:26","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"138282","21-06-2023","09:19:48","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"138297","21-06-2023","09:23:32","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","9","6","2"
"139082","21-06-2023","20:05:42","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Wednesday","20","6","2"
"139936","22-06-2023","14:57:49","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","14","6","3"
"140236","22-06-2023","19:36:05","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Thursday","19","6","3"
"142918","25-06-2023","08:38:09","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Sunday","8","6","6"
"144655","26-06-2023","14:26:37","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","14","6","0"
"144838","26-06-2023","17:19:42","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Monday","17","6","0"
"145117","27-06-2023","08:09:19","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","8","6","1"
"145489","27-06-2023","10:10:40","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","10","6","1"
"145846","27-06-2023","13:37:38","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","13","6","1"
"146061","27-06-2023","16:39:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Tuesday","16","6","1"
"148681","30-06-2023","09:00:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","9","6","4"
"149335","30-06-2023","17:33:45","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","June","Friday","17","6","4"
"3447","07-01-2023","09:10:06","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Saturday","9","1","5"
"4781","09-01-2023","11:47:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Monday","11","1","0"
"5049","10-01-2023","07:37:09","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Tuesday","7","1","1"
"5596","11-01-2023","06:53:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Wednesday","6","1","2"
"5605","11-01-2023","07:04:36","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Wednesday","7","1","2"
"5611","11-01-2023","07:05:20","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Wednesday","7","1","2"
"5741","11-01-2023","08:53:06","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Wednesday","8","1","2"
"5803","11-01-2023","09:52:03","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Wednesday","9","1","2"
"5998","11-01-2023","15:21:27","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Wednesday","15","1","2"
"6902","13-01-2023","09:38:10","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Friday","9","1","4"
"6981","13-01-2023","10:27:38","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Friday","10","1","4"
"7029","13-01-2023","10:43:42","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Friday","10","1","4"
"7325","14-01-2023","08:09:41","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Saturday","8","1","5"
"7620","14-01-2023","10:43:36","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Saturday","10","1","5"
"8577","16-01-2023","07:17:45","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Monday","7","1","0"
"8722","16-01-2023","08:59:00","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Monday","8","1","0"
"9579","17-01-2023","14:25:48","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Tuesday","14","1","1"
"10575","19-01-2023","10:17:33","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Thursday","10","1","3"
"11361","20-01-2023","16:51:00","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Friday","16","1","4"
"11521","21-01-2023","08:15:13","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Saturday","8","1","5"
"11652","21-01-2023","09:17:26","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Saturday","9","1","5"
"12392","22-01-2023","14:05:10","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Sunday","14","1","6"
"14810","26-01-2023","17:19:42","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","January","Thursday","17","1","3"
"20990","07-02-2023","11:08:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Tuesday","11","2","1"
"21141","07-02-2023","17:33:45","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Tuesday","17","2","1"
"21626","08-02-2023","13:58:35","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Wednesday","13","2","2"
"21853","09-02-2023","07:19:30","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Thursday","7","2","3"
"22047","09-02-2023","09:47:39","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Thursday","9","2","3"
"22064","09-02-2023","09:56:25","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Thursday","9","2","3"
"22101","09-02-2023","10:18:50","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Thursday","10","2","3"
"22141","09-02-2023","10:47:28","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Thursday","10","2","3"
"22199","09-02-2023","11:32:16","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Thursday","11","2","3"
"22637","10-02-2023","09:29:25","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Friday","9","2","4"
"23224","11-02-2023","08:53:06","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Saturday","8","2","5"
"23251","11-02-2023","09:12:55","8","Hell's Kitchen","63","1","0.8","0.8","Flavours","Regular syrup","Carmel syrup","Not Defined","February","Saturday","9","2","5"
